row_type,instance_dir,instance_name,instance_count,fitness,obj,solve_time,x,total_costs,violation,total_costs_dim1,total_costs_dim2,total_costs_dim3,violation_dim1,violation_dim2,violation_dim3,resource_utilization_dim1,resource_utilization_dim2,resource_utilization_dim3,value_to_cost_profile_dim1,value_to_cost_profile_dim2,value_to_cost_profile_dim3,capacity_mask,precedence_violation,fitness_mean_over_instances,fitness_std_over_instances,obj_mean_over_instances,obj_std_over_instances,solve_time_mean_over_instances,solve_time_std_over_instances,precedence_violation_mean_over_instances,precedence_violation_std_over_instances,violation_dim1_mean_over_instances,violation_dim1_std_over_instances,violation_dim2_mean_over_instances,violation_dim2_std_over_instances,violation_dim3_mean_over_instances,violation_dim3_std_over_instances,total_costs_dim1_mean_over_instances,total_costs_dim1_std_over_instances,total_costs_dim2_mean_over_instances,total_costs_dim2_std_over_instances,total_costs_dim3_mean_over_instances,total_costs_dim3_std_over_instances,resource_utilization_dim1_mean_over_instances,resource_utilization_dim1_std_over_instances,resource_utilization_dim2_mean_over_instances,resource_utilization_dim2_std_over_instances,resource_utilization_dim3_mean_over_instances,resource_utilization_dim3_std_over_instances,value_to_cost_profile_dim1_mean_over_instances,value_to_cost_profile_dim1_std_over_instances,value_to_cost_profile_dim2_mean_over_instances,value_to_cost_profile_dim2_std_over_instances,value_to_cost_profile_dim3_mean_over_instances,value_to_cost_profile_dim3_std_over_instances
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670519.sm,,24.7560009,24.7560009,3.190667899994878,"[1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0
 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0]",[ 9.527366 14.06776  11.394381],[0. 0. 0.],9.527365999999999,14.06776,11.394381000000003,0.0,0.0,0.0,0.9979698844014615,0.938457535873198,0.772843601735008,2.5984097703394626,1.759768499036094,2.1726499140234115,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670520.sm,,25.700683899999998,25.700683899999998,2.7705206999962684,"[0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 0 0 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0]",[ 8.138345 11.574412 11.373007],[0. 0. 0.],8.138345,11.574412,11.373007000000001,0.0,0.0,0.0,0.9955069530852066,0.8974068083879042,0.929240651610303,3.1579742441491483,2.2204742582171773,2.2597967186690378,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670521.sm,,24.963985400000002,24.963985400000002,2.792985599997337,"[1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 0 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0]",[ 9.06322  14.7129   11.569662],[0. 0. 0.],9.063219999999998,14.7129,11.569662000000003,0.0,0.0,0.0,0.9982786362322618,0.992672270594868,0.9011739282220872,2.7544278302854845,1.6967413222410268,2.157710864846354,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670522.sm,,25.2714276,25.2714276,2.7695742000069004,"[1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0]",[ 9.577277 14.27086  12.547728],[0. 0. 0.],9.577276999999999,14.270859999999999,12.547728000000001,0.0,0.0,0.0,0.996869792398528,0.9671076488590206,0.718193656864038,2.638686090002409,1.7708412527345936,2.0140241803137586,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670523.sm,,25.948048000000004,25.948048000000004,2.727841600004467,"[1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0]",[ 8.901852 12.369572 11.988992],[0. 0. 0.],8.901852,12.369572,11.988992,0.0,0.0,0.0,0.991631148964479,0.9797142240260219,0.9478374405130611,2.9149044490966602,2.0977320799781918,2.164322738725658,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670524.sm,,23.837403900000005,23.837403900000005,3.3482640000001993,"[1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1
 1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 0 0 1 1 0 1 0 1]",[ 9.666148 12.915653 10.45541 ],[0. 0. 0.],9.666148,12.915652999999999,10.45541,0.0,0.0,0.0,0.9988880745791942,0.9883222411918463,0.750429820445084,2.466070651928773,1.8456212705621626,2.2799109647541322,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670525.sm,,24.434483699999994,24.434483699999994,2.8007726999931037,"[1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 0 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 1 0 0]",[ 9.933605 13.951799 11.055278],[0. 0. 0.],9.933605,13.951799,11.055278000000001,0.0,0.0,0.0,0.998510919172182,0.9947777692771094,0.7369825194542161,2.459780079840098,1.7513500373679405,2.2102097930056566,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670526.sm,,23.501047000000003,23.501047000000003,3.2908768000052078,"[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1
 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0]",[ 8.370785 13.926779  9.03934 ],[0. 0. 0.],8.370785,13.926779,9.039340000000001,0.0,0.0,0.0,0.9948667550275874,0.9357580829091995,0.8349742298347546,2.807508136931005,1.6874718123982584,2.599863153725825,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670527.sm,,24.8165661,24.8165661,3.347878700005822,"[1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 1 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 0 1]",[ 9.01406  12.638298 11.381945],[0. 0. 0.],9.01406,12.638297999999997,11.381945,0.0,0.0,0.0,0.9947580769757084,0.9927984141994317,0.7680270455870317,2.7530952866965603,1.9636003281454517,2.1803449322589414,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670528.sm,,25.060753,25.060753,3.0855253000045195,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0]",[10.403426 14.046485 15.001045],[0. 0. 0.],10.403426,14.046484999999999,15.001045000000003,0.0,0.0,0.0,0.9972768927570064,0.9465935098112854,0.9584825773104516,2.4088942431079916,1.7841298374646755,1.6706004814997883,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670529.sm,,24.211551800000002,24.211551800000002,2.946957399995881,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 1 0 0 1 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]",[ 8.814687 13.426923 10.463254],[0. 0. 0.],8.814687,13.426922999999999,10.463253999999997,0.0,0.0,0.0,0.9982322225401931,0.9191639701539372,0.8594263757736845,2.746728477142751,1.8032092535274094,2.3139600548739434,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670530.sm,,24.5014797,24.5014797,3.068282599997474,"[1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0
 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 1 0 0 1 0]",[10.856513 13.152594 12.198446],[0. 0. 0.],10.856513,13.152594,12.198446,0.0,0.0,0.0,0.9964831936768528,0.9992588708899908,0.8796678816283487,2.2568461622990736,1.8628629227055895,2.0085738544073566,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670531.sm,,24.416706599999998,24.416706599999998,2.813316900006612,"[1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0
 1 1 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0]",[10.005583 14.534875 10.539279],[0. 0. 0.],10.005583,14.534875000000001,10.539279000000002,0.0,0.0,0.0,0.9955565244654332,0.9774313300671761,0.7745012484359187,2.4403082359118904,1.679870422002253,2.3167340574246107,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670532.sm,,23.910588,23.910588,2.890457300003618,"[1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1
 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0]",[ 9.008523 11.025317 10.973058],[0. 0. 0.],9.008523,11.025317000000001,10.973058000000004,0.0,0.0,0.0,0.9979114642049403,0.922578130497916,0.8918209729046506,2.6542184551229986,2.1686984600986983,2.1790268492155964,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670533.sm,,24.5084706,24.5084706,3.318300500002806,"[1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0
 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0]",[ 8.909472 13.992447 12.4527  ],[0. 0. 0.],8.909472000000001,13.992446999999999,12.4527,0.0,0.0,0.0,0.9971692593111583,0.9571673103329107,0.8971650974844911,2.7508331133427433,1.7515500040843466,1.9681250331253461,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670534.sm,,23.6924597,23.6924597,2.545659600000363,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1
 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0]",[ 7.34251  12.552961  8.232078],[0. 0. 0.],7.34251,12.552961,8.232078,0.0,0.0,0.0,0.9989032146069721,0.9333307706869136,0.7755139261932904,3.2267521188258512,1.8874000883138249,2.8780655018088996,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670535.sm,,22.7188944,22.7188944,3.416877299998305,"[1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 0 0 1
 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 0]",[ 9.207251 12.815389 11.377258],[0. 0. 0.],9.207250999999998,12.815389000000001,11.377258000000001,0.0,0.0,0.0,0.9983158013892548,0.9383455058275602,0.7478706350524679,2.4675002777702058,1.77278226981639,1.996869052279556,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670536.sm,,26.2122065,26.2122065,3.0337164999946253,"[1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0]",[10.084121 14.09337  12.97432 ],[0. 0. 0.],10.084121000000001,14.093369999999998,12.97432,0.0,0.0,0.0,0.9919789762789628,0.9927189607020259,0.907498498789414,2.5993546190094303,1.859896284565012,2.02031447505534,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670537.sm,,25.2984921,25.2984921,2.9048502999939956,"[1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0]",[ 8.27686  12.932898  8.480795],[0. 0. 0.],8.27686,12.932898,8.480795,0.0,0.0,0.0,0.998466025282837,0.9185625026234957,0.7552314914833369,3.056532561865249,1.9561348198988349,2.983033088289482,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670538.sm,,25.316145300000006,25.316145300000006,2.9072377999982564,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1
 1 1 1 1 1 1 0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 1 0]",[ 8.980899 12.887532 10.967   ],[0. 0. 0.],8.980899,12.887532,10.966999999999999,0.0,0.0,0.0,0.9938054934458561,0.9975460621313877,0.9119359418010746,2.8188876525612865,1.9643904899712377,2.308392933345492,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670539.sm,,25.316447300000004,25.316447300000004,3.123522999987472,"[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0
 0 0 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0]",[10.198787 13.4458   13.776079],[0. 0. 0.],10.198787000000003,13.4458,13.776079000000001,0.0,0.0,0.0,0.9976290774990771,0.9955537785478145,0.9634162673610275,2.4822998362452315,1.8828516934656179,1.83771066498675,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670540.sm,,24.958767599999998,24.958767599999998,3.1191804999980377,"[1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 1 1
 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1]",[ 9.619407 13.743114 10.979305],[0. 0. 0.],9.619406999999999,13.743114000000004,10.979305000000002,0.0,0.0,0.0,0.9976627117584079,0.9906130765031241,0.8342533115988232,2.5946264255166667,1.8160925973545727,2.2732556933248502,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670541.sm,,23.911064100000004,23.911064100000004,3.2719524999993155,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 0
 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 1 0 0 0 1 1 0 0]",[ 8.132657 11.442196  9.720596],[0. 0. 0.],8.132656999999998,11.442195999999996,9.720596,0.0,0.0,0.0,0.996727072533367,0.8367608592762293,0.6932578955235973,2.9401294189586515,2.0897268408966263,2.4598351891180337,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670542.sm,,25.3498475,25.3498475,2.719840200006729,"[1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0 0 0 0 0]",[ 7.986738 11.809618  8.234475],[0. 0. 0.],7.986738,11.809617999999999,8.234475000000003,0.0,0.0,0.0,0.9968548180046848,0.8844938715174547,0.7478717672805271,3.173992623772058,2.1465425469308155,3.078501968856544,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670543.sm,,23.568293500000003,23.568293500000003,2.998683500001789,"[1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 0
 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0]",[ 7.941989 12.407621  9.847388],[0. 0. 0.],7.941988999999999,12.407620999999999,9.847387999999999,0.0,0.0,0.0,0.9960181791754155,0.8980620650195661,0.631353509733918,2.967555545594436,1.8995014032101727,2.393354816525967,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670544.sm,,25.193919599999997,25.193919599999997,3.1680048999987775,"[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 0
 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 1 0 1 0]",[11.0002   15.759335 13.473921],[0. 0. 0.],11.0002,15.759334999999998,13.473921000000002,0.0,0.0,0.0,0.999888196352656,0.9992964047716894,0.8805620442072972,2.2903146851875418,1.598666415810058,1.869828359539884,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670545.sm,,23.3460183,23.3460183,3.4979689000028884,"[1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 0 0 1
 1 1 1 1 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0]",[ 9.344131 12.344231 10.731792],[0. 0. 0.],9.344131,12.344230999999999,10.731792,0.0,0.0,0.0,0.9976104234307902,0.8910330433969146,0.7210164029036052,2.498468643044495,1.891249305039739,2.175407266559024,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670546.sm,,25.4911053,25.4911053,3.6542635999940103,"[1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0
 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0 1]",[ 8.784428 14.486726 11.547653],[0. 0. 0.],8.784427999999998,14.486725999999997,11.547653000000004,0.0,0.0,0.0,0.9890301142969923,0.9449530159587036,0.7962917808882303,2.901851469441153,1.759618101426092,2.207470669581082,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670547.sm,,25.573111200000003,25.573111200000003,2.983863299989025,"[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0
 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 0 0]",[ 9.683384 13.642955 11.401072],[0. 0. 0.],9.683383999999998,13.642954999999999,11.401072000000003,0.0,0.0,0.0,0.996773969080336,0.9990582766389262,0.8014369960691807,2.640927097386617,1.8744554387227697,2.243044443540046,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670548.sm,,26.014081800000003,26.014081800000003,2.8613659999973606,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0]",[ 9.359614 13.934108  9.451162],[0. 0. 0.],9.359614000000002,13.934107999999998,9.451162,0.0,0.0,0.0,0.9998931694010673,0.9556101472748828,0.810677705853154,2.7793968640159727,1.8669355655919997,2.7524744364767004,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670549.sm,,24.268112800000004,24.268112800000004,2.787177399994107,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0
 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0]",[ 9.932783 13.692781 12.53512 ],[0. 0. 0.],9.932782999999999,13.692781000000002,12.535120000000003,0.0,0.0,0.0,0.9942867055767959,0.9941819134412597,0.8421590669060925,2.443233965747566,1.7723289958409472,1.9360096113958223,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670550.sm,,24.798039,24.798039,2.812942299991846,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0]",[10.113782 13.829287 11.740429],[0. 0. 0.],10.113781999999999,13.829286999999999,11.740428999999999,0.0,0.0,0.0,0.9961633979576336,0.9800472502091832,0.7767814225550425,2.4519056273904263,1.7931538335996644,2.112191896905982,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670551.sm,,25.2499205,25.2499205,2.8540778000024147,"[1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0]",[10.217499 13.811436  9.084285],[0. 0. 0.],10.217499000000002,13.811435999999999,9.084285,0.0,0.0,0.0,0.9971382349436506,0.9953375338792154,0.8264924366578109,2.4712427669432606,1.82818937147448,2.779516549733964,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670552.sm,,25.373975800000004,25.373975800000004,2.6322355000011157,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1
 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0]",[10.194466 13.633531 10.718148],[0. 0. 0.],10.194466000000002,13.633530999999998,10.718148,0.0,0.0,0.0,0.9987031363762118,0.9953626507432366,0.7237816943024149,2.4889950881193776,1.8611448347460395,2.3673843466240627,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670553.sm,,24.589640000000003,24.589640000000003,2.802186900007655,"[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0]",[ 8.863081 11.831215 10.249367],[0. 0. 0.],8.863081000000001,11.831214999999998,10.249367,0.0,0.0,0.0,0.9941975201039082,0.9209634514694708,0.7327350176460639,2.7743896281665483,2.0783698039465945,2.3991374296578516,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670554.sm,,24.9720345,24.9720345,2.9720262000046205,"[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 0
 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1 0 0]",[10.365333 12.601935 11.867429],[0. 0. 0.],10.365333,12.601935000000001,11.867429000000001,0.0,0.0,0.0,0.9930728567273279,0.9833700974042392,0.7950754004644729,2.4091878669021054,1.9816031823684217,2.1042497494613195,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instance,D:\project\instance_generator\new_instances0416\staircase\20260416-1912\staircase\group1,inst_V60_w6-10_s670555.sm,,27.049287500000002,27.049287500000002,2.5987194000044838,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0]",[10.770104 14.256602 11.501583],[0. 0. 0.],10.770103999999998,14.256602,11.501582999999998,0.0,0.0,0.0,0.998121288822558,0.9731921991180751,0.9127412489486071,2.511515905510291,1.8973165905872942,2.3517882277596054,[False False False],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
